aid,year,gpa,pvt,grad,fam_mig,fam_inc,fam_edu,avg_peer_gpa
97575262,1991,3.857,122,1,0.529,0.897,0.932,2.66014177693762
97575398,1991,3.083,111,1,0.814,0.942,0.914,2.66160491493384
97575409,1991,2.5,108,1,0.859,0.917,0.948,2.66270699432892
97575987,1991,2.917,87,1,0.641,0.917,0.958,2.66191871455577
97575994,1991,3.231,104,1,0.749,0.935,0.94,2.66132514177694
97576406,1991,3.917,106,1,0.914,0.873,0.857,2.66002835538752
97576411,1991,2.429,112,1,0.963,0.943,0.805,2.66284120982987
97576451,1991,2.5,115,1,0.631,0.897,0.879,2.66270699432892
97576535,1991,4,114,1,0.856,0.845,0.722,2.65987145557656
97576566,1991,2.25,120,1,0.659,0.787,0.934,2.66317958412098
97576619,1991,2.308,115,1,0.838,0.837,0.748,2.66306994328923
97576663,1991,3.533,91,1,0.969,0.907,0.897,2.66075425330813
97576866,1991,3.333,104,1,0.979,0.916,0.833,2.66113232514178
97577122,1991,3.714,119,1,0.867,0.892,0.799,2.66041209829868
97577322,1991,3.286,114,1,0.764,0.847,0.51,2.66122117202269
97577511,1991,3.455,100,1,0.984,0.922,0.938,2.66090170132325
97577588,1991,2.071,99,1,0.763,0.918,0.864,2.6635179584121
97578211,1991,1.667,108,1,0.788,0.927,0.935,2.66428166351607
97578219,1991,2.5,91,1,0.783,0.912,0.718,2.66270699432892
97578496,1991,2.833,106,1,0.411,0.914,0.67,2.6620775047259
97578532,1991,2.417,107,1,0.95,0.905,0.86,2.66286389413989
97578812,1991,1.5,114,0,0.788,0.927,0.935,2.66459735349717
97579237,1991,3.5,116,1,0.779,0.944,0.984,2.66081663516068
97579298,1991,2.125,119,1,0.795,0.938,0.838,2.66341587901701
97579338,1991,2.5,90,1,0.979,0.969,0.863,2.66270699432892
97579948,1991,2.25,114,1,0.979,0.921,0.697,2.66317958412098
97614777,1991,1.75,83,1,0.731,0.926,0.912,2.6641247637051
97614875,1991,3.286,120,1,0.837,0.935,0.895,2.66122117202269
98500831,1991,2.5,106,1,0.82,0.954,0.845,2.66270699432892
98500910,1991,4,120,1,0.597,0.862,0.799,2.65987145557656
98500927,1991,3.2,102,1,0.749,0.917,0.857,2.66138374291115
98504280,1991,3.417,111,1,0.654,0.873,0.753,2.66097353497165
98506180,1991,3.583,122,1,0.907,0.927,0.806,2.66065973534972
98506201,1991,3.875,104,1,0.914,0.873,0.857,2.66010775047259
98506942,1991,2.333,110,1,0.955,0.906,0.974,2.66302268431002
98506994,1991,2.583,93,1,0.739,0.93,0.958,2.66255009451796
98508322,1991,3,98,1,0.913,0.885,0.908,2.6617618147448
98570233,1991,3.692,108,1,0.444,0.924,0.861,2.66045368620038
98570388,1991,1.286,89,1,0.862,0.904,0.861,2.66500189035917
98570899,1991,3.583,119,1,0.701,0.887,0.799,2.66065973534972
98570914,1991,2.615,96,1,0.958,0.951,0.999,2.66248960302458
98571014,1991,2.625,82,1,0.843,0.913,0.76,2.66247069943289
98571071,1991,1,86,0,0.942,0.921,0.917,2.66554253308129
98571605,1991,3.875,114,1,0.545,0.936,0.821,2.66010775047259
98571669,1991,2.429,85,1,0.976,0.912,0.848,2.66284120982987
98572283,1991,3,94,1,0.462,0.922,0.822,2.6617618147448
98572368,1991,2.8,99,1,0.613,0.936,0.954,2.66213988657845
98572448,1991,2.167,115,1,0.685,0.91,0.811,2.66333648393195
98572980,1991,3.167,106,1,0.699,0.949,0.921,2.66144612476371
98572981,1991,4,119,1,0.919,0.952,0.919,2.65987145557656
98574806,1991,2.333,8,1,0.785,0.962,0.903,2.66302268431002
98574900,1991,2.667,94,1,0.732,0.916,0.882,2.66239130434783
98575122,1991,1.333,102,1,0.584,0.972,0.974,2.66491304347826
98575317,1991,2.625,103,1,0.788,0.915,0.896,2.66247069943289
98575355,1991,3.357,115,1,0.458,0.924,0.926,2.66108695652174
98575403,1991,3.875,115,1,0.721,0.912,0.952,2.66010775047259
98575623,1991,2.167,93,1,0.744,0.944,0.797,2.66333648393195
98576169,1991,3.786,116,1,0.913,0.919,0.798,2.66027599243856
98576250,1991,3.333,116,1,0.993,0.872,0.699,2.66113232514178
98576946,1991,1.286,91,1,0.955,0.928,0.988,2.66500189035917
98577061,1991,2.417,120,1,0.678,0.927,0.886,2.66286389413989
98577151,1991,3.385,81,1,0.943,0.962,0.876,2.66103402646503
98577226,1991,3.286,120,1,0.689,0.848,0.673,2.66122117202269
98577925,1991,2.714,120,1,0.801,0.634,0.59,2.66230245746692
98578316,1991,3.333,91,1,0.982,0.91,0.894,2.66113232514178
98578346,1991,3.333,93,1,0.89,0.945,0.903,2.66113232514178
98578397,1991,2.333,104,1,0.743,0.919,0.69,2.66302268431002
98578448,1991,2.7,112,1,0.89,0.945,0.903,2.66232892249528
98579373,1991,2.5,85,1,0.819,0.952,0.803,2.66270699432892
98579930,1991,2.8,90,1,0.683,0.935,0.834,2.66213988657845
98579979,1991,1.417,111,1,0.819,0.952,0.803,2.66475425330813
98579991,1991,2.5,103,1,0.795,0.938,0.838,2.66270699432892
99500010,1991,1.083,108,0,0.773,0.939,0.87,2.66538563327032
99500087,1991,2.857,108,1,0.715,0.901,0.762,2.66203213610586
99500139,1991,1.929,78,1,0.856,0.934,0.912,2.66378638941399
99500183,1991,3.143,107,1,0.794,0.962,0.905,2.66149149338374
99500276,1991,3.667,118,1,0.947,0.934,0.905,2.66050094517959
99500417,1991,2.75,107,1,0.768,0.955,0.839,2.66223440453686
99504105,1991,2.75,114,1,0.523,0.881,0.785,2.66223440453686
99506026,1991,3.417,111,1,0.965,0.905,0.989,2.66097353497165
99506342,1991,0.667,95,0,0.935,0.961,0.932,2.66617202268431
99506360,1991,3.714,120,1,0.854,0.964,0.922,2.66041209829868
99506578,1991,3.75,119,1,0.94,0.915,0.777,2.66034404536862
99507857,1991,2.167,83,1,0.831,0.943,0.864,2.66333648393195
99507981,1991,1.429,62,1,0.798,0.935,0.832,2.66473156899811
99508327,1991,2.857,86,1,0.99,0.926,0.885,2.66203213610586
99540917,1991,2.769,110,1,0.749,0.931,0.676,2.66219848771267
99544087,1991,2.875,119,1,0.933,0.931,0.897,2.66199810964083
99570327,1991,3,107,1,0.794,0.906,0.813,2.6617618147448
99570398,1991,3.417,103,1,0.701,0.887,0.799,2.66097353497165
99570695,1991,2.417,114,1,0.89,0.918,0.836,2.66286389413989
99571353,1991,2.333,118,1,0.998,0.911,0.672,2.66302268431002
99571950,1991,3.5,108,1,0.913,0.922,0.833,2.66081663516068
99572367,1991,3.267,120,1,0.806,0.955,0.939,2.66125708884688
99572925,1991,1.929,82,1,0.862,0.915,0.831,2.66378638941399
99572983,1991,3.25,104,1,0.958,0.956,0.892,2.66128922495274
99573038,1991,3.563,120,1,0.914,0.933,0.864,2.66069754253308
99573216,1991,2,107,1,0.705,0.941,0.919,2.66365217391304
99573253,1991,3.8,108,1,0.85,0.902,0.806,2.66024952741021
99573295,1991,1.667,102,1,0.852,0.959,0.919,2.66428166351607
99573637,1991,1.571,91,0,0.894,0.899,0.96,2.66446313799622
99573692,1991,2.643,85,1,0.613,0.947,0.898,2.66243667296786
99573944,1991,2.5,104,1,0.712,0.931,0.927,2.66270699432892
99574116,1991,1.214,94,1,0.727,0.945,0.926,2.66513799621928
99574499,1991,3.846,103,1,0.817,0.867,0.809,2.66016257088847
99575118,1991,4,120,1,0.645,0.873,0.856,2.65987145557656
99575179,1991,2.667,120,1,0.564,0.931,0.991,2.66239130434783
99575381,1991,3.167,106,1,0.834,0.918,0.89,2.66144612476371
99575672,1991,2.267,107,1,0.564,0.931,0.991,2.66314744801512
99575805,1991,3.571,111,1,0.903,0.922,0.876,2.66068241965974
99575930,1991,2.1,85,1,0.896,0.904,0.799,2.66346313799622
99575947,1991,2.929,107,1,0.435,0.938,0.964,2.66189603024575
99576007,1991,1.1,102,0,0.753,0.879,0.584,2.66535349716446
99576055,1991,2.083,83,0,0.973,0.906,0.919,2.66349527410208
99576456,1991,2.917,119,1,0.702,0.932,0.808,2.66191871455577
99576589,1991,2.167,122,0,0.9,0.889,0.865,2.66333648393195
99576912,1991,3.214,114,1,0.963,0.943,0.805,2.6613572778828
99577882,1991,3.5,81,0,0.776,0.976,0.87,2.66081663516068
99577923,1991,3.167,118,1,0.866,0.913,0.739,2.66144612476371
99578289,1991,1.231,82,1,0.961,0.93,0.97,2.66510586011342
99578611,1991,2.857,107,1,0.798,0.979,0.987,2.66203213610586
99578742,1991,2.333,103,1,0.89,0.945,0.903,2.66302268431002
99578784,1991,1.917,78,1,0.766,0.815,0.477,2.66380907372401
99578944,1991,2.625,106,1,0.903,0.948,0.868,2.66247069943289
99579273,1991,1.917,108,0,0.873,0.957,0.855,2.66380907372401
99579337,1991,3.375,107,1,0.866,0.932,0.948,2.66105293005671
99590150,1991,2.111,32,1,0.986,0.892,0.795,2.66344234404537
99676658,1991,2.154,74,1,0.922,0.942,0.885,2.66336105860113
99678978,1991,4,115,1,0.864,0.944,0.829,2.65987145557656
