aid,year,gpa,pvt,grad,fam_mig,fam_inc,fam_edu,avg_peer_gpa
97570523,1995,4,110,1,0.721,0.909,0.743,2.60143228200371
97571116,1995,2.625,107,1,0.875,0.858,0.903,2.60398330241188
97571208,1995,2.833,103,1,0.527,0.928,0.857,2.6035974025974
97571509,1995,3.143,106,1,0.704,0.913,0.87,2.60302226345084
97572324,1995,1.9,81,1,0.589,0.887,0.836,2.60532838589982
97572381,1995,2.833,91,1,0.699,0.949,0.921,2.6035974025974
97572860,1995,3.846,116,1,0.806,0.955,0.939,2.60171799628943
97572980,1995,1.188,91,1,0.699,0.949,0.921,2.60664935064935
97574300,1995,3.5,119,1,0.812,0.89,0.881,2.6023599257885
97574303,1995,3.25,106,1,0.493,0.956,0.762,2.60282374768089
97575303,1995,3.125,77,1,0.926,0.956,0.918,2.60305565862709
97577922,1995,2.714,107,1,0.818,0.932,0.927,2.60381818181818
97579268,1995,1.818,98,1,0.564,0.922,0.817,2.60548051948052
97579960,1995,2.6,83,1,0.98,0.863,0.844,2.60402968460112
97579963,1995,3.154,108,1,0.609,0.948,0.883,2.60300185528757
97579986,1995,3.75,118,1,0.972,0.903,0.848,2.60189610389611
97619969,1995,4,115,1,0.816,0.98,0.881,2.60143228200371
97710486,1995,2.286,86,0,0.964,0.924,0.829,2.60461224489796
97710657,1995,2.857,94,1,0.955,0.915,0.742,2.60355287569573
97712349,1995,1.75,103,1,0.936,0.939,0.737,2.60560667903525
97712972,1995,3.091,91,1,0.529,0.949,0.781,2.60311873840445
97712990,1995,3.071,93,1,0.852,0.937,0.836,2.60315584415585
97712995,1995,2.286,108,1,0.921,0.938,0.836,2.60461224489796
97714021,1995,3.933,111,1,0.932,0.922,0.817,2.60155658627087
97714046,1995,2.727,106,1,0.943,0.937,0.94,2.60379406307978
97714097,1995,1.333,106,0,0.684,0.915,0.816,2.60638033395176
97714214,1995,0.8,86,0,0.989,0.939,0.866,2.60736920222635
97714894,1995,3.231,87,0,0.724,0.902,0.899,2.60285899814471
97715351,1995,3.071,104,1,0.862,0.939,0.963,2.60315584415585
97715363,1995,3,107,1,0.588,0.934,0.975,2.60328756957329
97715989,1995,2.429,93,1,0.69,0.942,0.856,2.60434693877551
97716065,1995,2.286,104,1,0.979,0.916,0.833,2.60461224489796
97716098,1995,2.75,104,1,0.747,0.917,0.901,2.60375139146568
97716162,1995,2.091,102,1,0.677,0.803,0.853,2.60497402597403
97716216,1995,2.067,91,1,0.963,0.943,0.805,2.6050185528757
97716316,1995,3.526,108,1,0.922,0.946,0.816,2.60231168831169
97716880,1995,3.778,115,1,0.881,0.92,0.831,2.60184415584416
97717958,1995,4,106,1,0.864,0.952,0.881,2.60143228200371
97717964,1995,2.857,94,1,0.647,0.931,0.832,2.60355287569573
97718109,1995,1.125,73,1,0.755,0.969,0.965,2.60676623376624
97718147,1995,2.333,103,1,0.914,0.936,0.846,2.60452504638219
97718185,1995,1.294,77,0,0.618,0.928,0.655,2.60645269016698
97718212,1995,1.75,103,1,0.788,0.927,0.935,2.60560667903525
97718314,1995,3,108,1,0.783,0.912,0.718,2.60328756957329
97718384,1995,0.714,70,0,0.814,0.945,0.956,2.60752875695733
97718910,1995,0.941,79,1,0.783,0.912,0.718,2.60710760667904
97718940,1995,1.579,103,1,0.903,0.948,0.868,2.60592393320965
97718960,1995,2,103,1,0.94,0.927,0.929,2.60514285714286
97718995,1995,3.5,99,1,0.411,0.914,0.67,2.6023599257885
97719278,1995,2,91,1,0.819,0.952,0.803,2.60514285714286
98316359,1995,2.923,90,1,0.896,0.893,0.923,2.60343042671614
98504005,1995,3.583,116,1,0.85,0.972,0.988,2.60220593692022
98544206,1995,2.5,120,1,0.596,0.889,0.907,2.60421521335807
98572985,1995,3.125,104,1,0.744,0.94,0.936,2.60305565862709
98573112,1995,3.571,112,1,0.856,0.927,0.901,2.60222820037106
98573411,1995,3,103,1,0.767,0.934,0.845,2.60328756957329
98575103,1995,1.143,107,1,0.872,0.905,0.954,2.60673283858998
98576346,1995,2.25,89,1,0.732,0.956,0.975,2.60467903525047
98577327,1995,2.429,110,1,0.76,0.84,0.725,2.60434693877551
98579948,1995,1.833,86,1,0.979,0.921,0.697,2.60545269016698
98676651,1995,1.214,95,1,0.977,0.905,0.888,2.60660111317254
98710078,1995,3,102,1,0.963,0.929,0.9,2.60328756957329
98710195,1995,2.333,103,1,0.89,0.918,0.836,2.60452504638219
98710672,1995,3.438,106,1,0.901,0.968,0.936,2.60247495361781
98712214,1995,1.917,102,1,0.853,0.869,0.865,2.60529684601113
98712247,1995,2.667,75,1,0.855,0.91,0.856,2.60390538033395
98712295,1995,3.786,111,1,0.852,0.937,0.836,2.6018293135436
98712976,1995,4,102,1,0.529,0.949,0.781,2.60143228200371
98713391,1995,2.429,108,1,0.762,0.93,0.93,2.60434693877551
98714097,1995,2.091,87,1,0.856,0.696,0.816,2.60497402597403
98714198,1995,0.667,75,0,0.837,0.93,0.735,2.6076159554731
98714312,1995,1.063,82,1,0.893,0.884,0.853,2.60688126159555
98714380,1995,0.636,94,0,0.964,0.918,0.852,2.60767346938776
98715983,1995,2.786,115,0,0.939,0.949,0.88,2.60368460111317
98716054,1995,0,104,0,0.849,0.842,0.831,2.60885343228201
98716167,1995,3.125,120,1,0.979,0.916,0.833,2.60305565862709
98716229,1995,3.533,114,1,0.871,0.893,0.671,2.6022987012987
98716423,1995,3.333,103,1,0.916,0.876,0.835,2.60266975881262
98716976,1995,3.733,115,1,0.673,0.956,0.866,2.60192764378479
98716978,1995,3.75,116,1,0.976,0.934,0.779,2.60189610389611
98717163,1995,3.462,106,1,0.949,0.93,0.91,2.60243042671614
98717263,1995,1.143,104,0,0.647,0.931,0.832,2.60673283858998
98718174,1995,2.167,107,1,0.662,0.896,0.686,2.60483302411874
98718206,1995,1.4,87,1,0.837,0.882,0.943,2.6062560296846
98718987,1995,1.063,78,1,0.824,0.893,0.739,2.60688126159555
98718989,1995,3.786,112,1,0.914,0.932,0.911,2.6018293135436
98718998,1995,2,82,1,0.678,0.945,0.893,2.60514285714286
98719270,1995,1.417,99,0,0.836,0.948,0.83,2.60622448979592
98719277,1995,2.333,115,1,0.836,0.948,0.83,2.60452504638219
99316152,1995,1.917,107,1,0.99,0.917,0.922,2.60529684601113
99374972,1995,2.875,110,1,0.817,0.919,0.883,2.60351948051948
99374973,1995,2,108,1,0.694,0.927,0.905,2.60514285714286
99571818,1995,2.889,87,1,0.91,0.965,0.932,2.60349350649351
99572326,1995,2.4,90,1,0.862,0.915,0.831,2.60440074211503
99573014,1995,2.714,100,1,0.935,0.931,0.856,2.60381818181818
99575240,1995,3,107,1,0.518,0.923,0.848,2.60328756957329
99575259,1995,2.3,102,1,0.767,0.951,0.905,2.60458627087199
99576343,1995,3.417,83,1,0.75,0.916,0.988,2.60251391465677
99576843,1995,3.833,99,1,0.955,0.906,0.974,2.60174211502783
99577322,1995,3.143,116,1,0.801,0.634,0.59,2.60302226345084
99579998,1995,2.286,102,1,0.795,0.938,0.838,2.60461224489796
99619364,1995,1.059,106,1,0.875,0.87,0.801,2.60688868274583
99710084,1995,1.286,95,1,0.992,0.917,0.759,2.60646753246753
99710096,1995,3.583,119,1,0.788,0.823,0.804,2.60220593692022
99710181,1995,3.429,108,1,0.811,0.913,0.853,2.60249165120594
99710319,1995,3.167,74,0,0.958,0.951,0.999,2.60297773654917
99711172,1995,2.882,107,1,0.785,0.962,0.943,2.6035064935065
99712041,1995,3.111,100,1,0.917,0.884,0.843,2.60308163265306
99712176,1995,3.857,108,1,0.529,0.949,0.781,2.60169758812616
99712217,1995,3.462,116,1,0.78,0.907,0.87,2.60243042671614
99712218,1995,3,75,0,0.853,0.869,0.865,2.60328756957329
99712902,1995,3.278,116,1,0.591,0.874,0.864,2.60277179962894
99712907,1995,3.385,103,1,0.591,0.874,0.864,2.602573283859
99713094,1995,2.857,102,1,0.783,0.938,0.705,2.60355287569573
99713300,1995,2.867,111,1,0.839,0.933,0.804,2.60353432282004
99713999,1995,2,104,1,0.821,0.909,0.766,2.60514285714286
99714126,1995,3.667,87,1,0.855,0.847,0.773,2.60205009276438
99714324,1995,3.071,99,1,0.839,0.831,0.748,2.60315584415585
99714927,1995,1.364,107,0,0.857,0.898,0.815,2.60632282003711
99715095,1995,4,119,1,0.83,0.936,0.79,2.60143228200371
99715286,1995,2.786,115,1,0.939,0.949,0.88,2.60368460111317
99715352,1995,2.5,100,1,0.862,0.939,0.963,2.60421521335807
99715365,1995,2.714,91,1,0.588,0.934,0.975,2.60381818181818
99716062,1995,3.143,91,1,0.651,0.905,0.887,2.60302226345084
99716092,1995,3,87,1,0.713,0.924,0.859,2.60328756957329
99716186,1995,4,122,1,0.501,0.924,0.766,2.60143228200371
99716902,1995,3.5,93,1,0.914,0.873,0.857,2.6023599257885
99716903,1995,3.583,103,1,0.933,0.826,0.855,2.60220593692022
99716970,1995,4,100,1,0.993,0.89,0.799,2.60143228200371
99717911,1995,3,99,1,0.811,0.937,0.876,2.60328756957329
99717917,1995,2.667,102,1,0.699,0.971,0.878,2.60390538033395
99717919,1995,3.143,111,1,0.811,0.937,0.876,2.60302226345084
99718014,1995,1.875,83,1,0.545,0.929,0.776,2.60537476808906
99718015,1995,1.75,90,1,0.798,0.979,0.987,2.60560667903525
99718305,1995,1.167,90,1,0.767,0.922,0.917,2.60668831168831
99718423,1995,2.833,104,1,0.825,0.864,0.755,2.6035974025974
99718925,1995,2.667,82,1,0.901,0.906,0.905,2.60390538033395
99718944,1995,3.286,107,1,0.899,0.882,0.79,2.60275695732839
99719939,1995,2.778,114,1,0.791,0.86,0.995,2.60369944341373
99719976,1995,2,103,0,0.819,0.952,0.803,2.60514285714286
