aid,year,gpa,pvt,grad,fam_mig,fam_inc,fam_edu,avg_peer_gpa
96717911,1996,3.429,106,1,0.811,0.937,0.876,2.66555650684931
96717912,1996,3.077,81,1,0.811,0.937,0.876,2.66615924657534
96717914,1996,3.643,102,1,0.811,0.937,0.876,2.66519006849315
96717916,1996,4,116,1,0.631,0.824,0.917,2.66457876712329
96718041,1996,1.875,95,1,0.899,0.882,0.79,2.66821746575342
96718193,1996,3.833,90,1,0.445,0.956,0.74,2.6648647260274
96718212,1996,1.625,81,1,0.81,0.923,0.887,2.6686455479452
96718687,1996,4,107,1,0.771,0.87,0.798,2.66457876712329
96719935,1996,2.143,79,1,0.824,0.948,0.955,2.66775856164383
97374976,1996,3.25,108,1,0.694,0.927,0.905,2.66586301369863
97506841,1996,1.929,75,1,0.574,0.893,0.937,2.668125
97571100,1996,2.143,90,1,0.938,0.94,0.894,2.66775856164383
97571802,1996,3,104,1,0.565,0.898,0.899,2.66629109589041
97572066,1996,3.214,108,1,0.797,0.943,0.986,2.66592465753425
97572926,1996,1,87,1,0.589,0.887,0.836,2.66971575342466
97572967,1996,3.786,112,1,0.847,0.921,0.897,2.66494520547945
97573916,1996,1.125,103,1,0.78,0.955,0.933,2.66950171232877
97576148,1996,1.25,73,0,0.985,0.949,0.892,2.66928767123288
97577127,1996,3.143,110,1,0.867,0.892,0.799,2.66604623287671
97579293,1996,2.125,83,1,0.785,0.958,0.822,2.66778938356164
97590354,1996,2.429,90,1,0.914,0.976,0.965,2.66726883561644
97710114,1996,1.286,89,0,0.75,0.94,0.845,2.66922602739726
97710115,1996,3.154,108,1,0.942,0.93,0.964,2.66602739726027
97710183,1996,4,112,1,0.812,0.864,0.794,2.66457876712329
97710198,1996,3.333,78,1,0.924,0.913,0.782,2.66572089041096
97710686,1996,2.714,107,1,0.991,0.907,0.857,2.66678082191781
97710915,1996,2.929,96,1,0.874,0.933,0.963,2.66641267123288
97712240,1996,2.5,90,1,0.725,0.964,0.924,2.66714726027397
97712279,1996,3.9,106,1,0.643,0.94,0.852,2.66475
97712290,1996,2.571,95,1,0.921,0.938,0.836,2.66702568493151
97712994,1996,1.714,82,1,0.921,0.938,0.836,2.66849315068493
97712999,1996,2.615,90,1,0.852,0.937,0.836,2.66695034246575
97713039,1996,2.154,83,1,0.989,0.912,0.888,2.6677397260274
97713236,1996,3.267,104,1,0.942,0.905,0.925,2.66583390410959
97713607,1996,0.688,85,0,0.839,0.94,0.773,2.67025
97714011,1996,2.167,82,1,0.992,0.931,0.765,2.66771746575342
97714480,1996,3.571,118,1,0.813,0.927,0.86,2.66531335616438
97714933,1996,3,83,1,0.99,0.929,0.827,2.66629109589041
97714981,1996,3,110,1,0.841,0.934,0.708,2.66629109589041
97714991,1996,0,81,0,0.977,0.921,0.763,2.67142808219178
97715953,1996,2.524,102,1,0.766,0.955,0.935,2.66710616438356
97715983,1996,3.5,87,1,0.641,0.917,0.958,2.66543493150685
97715987,1996,2.429,116,1,0.641,0.917,0.958,2.66726883561644
97716153,1996,1.722,91,1,0.893,0.93,0.961,2.66847945205479
97716160,1996,2.917,103,1,0.979,0.916,0.833,2.66643321917808
97716318,1996,2.333,98,1,0.964,0.942,0.769,2.66743321917808
97716335,1996,2.7,118,1,0.977,0.901,0.904,2.66680479452055
97716338,1996,3.4,71,1,0.908,0.939,0.863,2.66560616438356
97716884,1996,2.75,93,1,0.733,0.917,0.878,2.66671917808219
97716976,1996,3.571,90,1,0.98,0.945,0.978,2.66531335616438
97716977,1996,3.65,104,1,0.673,0.956,0.866,2.66517808219178
97717059,1996,2,87,1,0.93,0.898,0.962,2.66800342465753
97717162,1996,1.571,106,0,0.728,0.942,0.862,2.66873801369863
97717867,1996,1.571,86,1,0.678,0.927,0.886,2.66873801369863
97718040,1996,3,115,1,0.966,0.927,0.833,2.66629109589041
97718192,1996,3.125,107,1,0.877,0.957,0.834,2.66607705479452
97718277,1996,4,115,1,0.951,0.936,0.848,2.66457876712329
97718375,1996,1.667,96,1,0.827,0.846,0.739,2.66857363013699
97718888,1996,3.286,107,1,0.914,0.932,0.911,2.66580136986301
97718990,1996,4,95,1,0.819,0.956,0.962,2.66457876712329
97718993,1996,1.875,86,1,0.5,0.908,0.846,2.66821746575342
98504600,1996,3.5,120,1,0.811,0.91,0.974,2.66543493150685
98504806,1996,3.214,108,1,0.468,0.966,0.927,2.66592465753425
98570923,1996,1.909,100,1,0.823,0.908,0.727,2.66815924657534
98571012,1996,1.778,102,1,0.843,0.913,0.76,2.66838356164383
98572163,1996,2.615,75,1,0.613,0.936,0.954,2.66695034246575
98572281,1996,2.615,91,1,0.699,0.949,0.921,2.66695034246575
98572360,1996,4,107,1,0.757,0.936,0.817,2.66457876712329
98572984,1996,3.375,102,1,0.919,0.952,0.919,2.66564897260274
98575246,1996,2.583,115,1,0.363,0.937,0.914,2.6670051369863
98575808,1996,2.375,90,1,0.863,0.949,0.944,2.66736130136986
98576348,1996,3.25,91,1,0.737,0.953,0.945,2.66586301369863
98579945,1996,3,90,1,0.979,0.921,0.697,2.66629109589041
98579969,1996,2.643,108,1,0.718,0.943,0.932,2.66690239726027
98619368,1996,2.154,106,1,0.723,0.962,0.938,2.6677397260274
98619466,1996,3.25,95,1,0.816,0.98,0.881,2.66586301369863
98710135,1996,3.077,103,1,0.769,0.947,0.781,2.66615924657534
98710156,1996,2.143,86,1,0.907,0.9,0.792,2.66775856164383
98710175,1996,1.625,94,1,0.947,0.934,0.905,2.6686455479452
98710250,1996,2.5,73,1,0.78,0.838,0.741,2.66714726027397
98710293,1996,3.917,99,1,0.924,0.913,0.782,2.66472089041096
98710991,1996,3.25,98,1,0.701,0.887,0.799,2.66586301369863
98711077,1996,3.417,96,1,0.872,0.954,0.972,2.66557705479452
98712216,1996,3.231,104,1,0.78,0.907,0.87,2.6658955479452
98712941,1996,3.5,111,1,0.875,0.921,0.829,2.66543493150685
98712973,1996,1.5,86,1,0.471,0.962,0.955,2.66885958904109
98713806,1996,2.071,104,1,0.72,0.939,0.708,2.66788184931507
98713992,1996,2,110,1,0.83,0.959,0.909,2.66800342465753
98714025,1996,3.857,116,1,0.894,0.891,0.785,2.66482363013699
98714282,1996,3.538,119,1,0.654,0.873,0.753,2.6653698630137
98714325,1996,3.143,90,1,0.674,0.884,0.818,2.66604623287671
98714481,1996,1.833,89,1,0.654,0.873,0.753,2.66828938356164
98714888,1996,3.5,104,1,0.907,0.948,0.805,2.66543493150685
98714928,1996,3.286,103,1,0.674,0.884,0.818,2.66580136986301
98714991,1996,2.667,112,1,0.87,0.909,0.912,2.66686130136986
98715023,1996,3.2,110,1,0.663,0.928,0.893,2.66594863013698
98715097,1996,3.889,104,1,0.847,0.921,0.869,2.66476883561644
98715191,1996,1.375,78,1,0.953,0.93,0.838,2.66907363013699
98715250,1996,2,83,1,0.413,0.887,0.811,2.66800342465753
98715263,1996,2.867,119,1,0.588,0.934,0.975,2.66651883561644
98715986,1996,1.857,89,1,0.641,0.917,0.958,2.66824828767123
98715994,1996,2.286,116,1,0.864,0.842,0.881,2.66751369863014
98716010,1996,1.385,114,1,0.964,0.942,0.769,2.66905650684931
98716066,1996,1.143,91,1,0.935,0.885,0.799,2.66947089041096
98716165,1996,1.714,118,1,0.878,0.918,0.782,2.66849315068493
98716251,1996,3.938,107,1,0.715,0.896,0.897,2.66468493150685
98716827,1996,2.846,89,1,0.736,0.907,0.883,2.66655479452055
98718108,1996,1.5,107,1,0.755,0.969,0.965,2.66885958904109
98718112,1996,2.5,108,1,0.57,0.96,0.978,2.66714726027397
98718248,1996,0.25,107,1,0.77,0.937,0.81,2.671
98718270,1996,1.5,83,1,0.731,0.862,0.793,2.66885958904109
98718293,1996,1.8,74,0,0.678,0.945,0.893,2.66834589041096
98718297,1996,3.5,79,1,0.678,0.945,0.893,2.66543493150685
98718910,1996,2.625,93,1,0.741,0.904,0.818,2.66693321917808
98718912,1996,3,110,1,0.847,0.955,0.856,2.66629109589041
98718974,1996,2.333,108,1,0.827,0.846,0.739,2.66743321917808
98719932,1996,2.875,87,1,0.795,0.819,0.715,2.6665051369863
98719935,1996,3.125,93,1,0.748,0.954,0.95,2.66607705479452
99374974,1996,2.714,119,1,0.694,0.927,0.905,2.66678082191781
99570920,1996,3.286,83,1,0.948,0.875,0.826,2.66580136986301
99571111,1996,3,107,1,0.875,0.858,0.903,2.66629109589041
99571316,1996,3.571,104,1,0.904,0.931,0.835,2.66531335616438
99572263,1996,4,107,1,0.626,0.935,0.84,2.66457876712329
99573316,1996,2.143,110,1,0.856,0.927,0.901,2.66775856164383
99573947,1996,2,104,1,0.83,0.938,0.872,2.66800342465753
99573957,1996,2.833,94,1,0.872,0.931,0.878,2.66657705479452
99573999,1996,3.5,102,1,0.783,0.938,0.705,2.66543493150685
99574804,1996,3.714,119,1,0.523,0.881,0.785,2.66506849315068
99575400,1996,3.571,99,1,0.754,0.944,0.923,2.66531335616438
99576544,1996,3.167,116,1,0.979,0.894,0.899,2.6660051369863
99577123,1996,2.625,114,1,0.916,0.93,0.869,2.66693321917808
99577127,1996,3.364,107,1,0.613,0.939,0.867,2.66566780821918
99579249,1996,0.429,99,0,0.979,0.921,0.697,2.67069349315068
99579266,1996,3.25,115,1,0.662,0.978,0.958,2.66586301369863
99579981,1996,3.5,95,1,0.986,0.875,0.771,2.66543493150685
99579987,1996,3.125,114,1,0.976,0.891,0.895,2.66607705479452
99619860,1996,4,118,1,0.905,0.955,0.977,2.66457876712329
99710050,1996,2.077,78,1,0.915,0.946,0.786,2.66787157534246
99710298,1996,3.714,107,1,0.699,0.933,0.686,2.66506849315068
99710315,1996,1.25,75,0,0.917,0.949,0.814,2.66928767123288
99711176,1996,0.308,90,1,0.645,0.887,0.824,2.67090068493151
99711177,1996,3,89,1,0.904,0.965,0.883,2.66629109589041
99712172,1996,2,100,1,0.478,0.9,0.777,2.66800342465753
99712216,1996,2.769,83,1,0.853,0.869,0.865,2.66668664383562
99712240,1996,4,107,1,0.792,0.957,0.908,2.66457876712329
99712242,1996,1.444,100,1,0.875,0.921,0.829,2.66895547945205
99712274,1996,2.5,83,1,0.786,0.945,0.864,2.66714726027397
99712371,1996,3.333,81,1,0.82,0.858,0.772,2.66572089041096
99712394,1996,4,116,1,0.921,0.938,0.836,2.66457876712329
99712901,1996,3.563,108,1,0.591,0.874,0.864,2.66532705479452
99712905,1996,3.071,104,1,0.591,0.874,0.864,2.66616952054794
99713197,1996,3.625,106,1,0.799,0.919,0.861,2.66522089041096
99713392,1996,3.5,104,1,0.804,0.969,0.919,2.66543493150685
99713400,1996,3.125,93,1,0.555,0.921,0.902,2.66607705479452
99713934,1996,3.429,122,1,0.88,0.924,0.96,2.66555650684931
99714185,1996,2.077,87,1,0.654,0.873,0.753,2.66787157534246
99714346,1996,3.583,106,1,0.893,0.933,0.957,2.66529280821918
99714387,1996,2.462,104,1,0.786,0.914,0.646,2.66721232876712
99715029,1996,2.133,85,1,0.74,0.961,0.97,2.66777568493151
99715934,1996,3,111,1,0.834,0.892,0.731,2.66629109589041
99715939,1996,2.5,75,1,0.85,0.946,0.857,2.66714726027397
99715985,1996,4,110,1,0.781,0.934,0.823,2.66457876712329
99716235,1996,3.941,91,1,0.962,0.882,0.994,2.66467979452055
99716258,1996,3.071,111,1,0.705,0.918,0.831,2.66616952054794
99716285,1996,1.75,83,1,0.983,0.952,0.911,2.66843150684931
99716352,1996,2.65,87,1,0.861,0.927,0.817,2.6668904109589
99716369,1996,0.333,99,0,0.919,0.928,0.811,2.67085787671233
99716905,1996,3.083,111,1,0.861,0.911,0.704,2.66614897260274
99716929,1996,3.333,103,1,0.911,0.853,0.829,2.66572089041096
99716958,1996,3.733,107,1,0.833,0.832,0.888,2.66503595890411
99716971,1996,4,110,1,0.82,0.914,0.813,2.66457876712329
99716979,1996,2.5,82,1,0.673,0.956,0.866,2.66714726027397
99717365,1996,2.357,106,1,0.949,0.93,0.91,2.66739212328767
99717861,1996,1.857,102,1,0.678,0.927,0.886,2.66824828767123
99717916,1996,3.75,107,1,0.811,0.937,0.876,2.66500684931507
99718016,1996,2,78,0,0.798,0.979,0.987,2.66800342465753
99718018,1996,2.25,57,0,0.798,0.979,0.987,2.66757534246575
99718041,1996,3,93,1,0.817,0.928,0.739,2.66629109589041
99718043,1996,4,103,1,0.77,0.937,0.81,2.66457876712329
99718088,1996,1.643,73,1,0.961,0.93,0.97,2.6686147260274
99718310,1996,2,86,1,0.81,0.923,0.887,2.66800342465753
99718363,1996,1.857,75,1,0.851,0.897,0.728,2.66824828767123
99718845,1996,2.1,102,1,0.966,0.927,0.833,2.66783219178082
99719378,1996,3.167,99,1,0.873,0.957,0.855,2.6660051369863
99719930,1996,3.375,91,1,0.853,0.96,0.917,2.66564897260274
