aid,year,gpa,pvt,grad,fam_mig,fam_inc,fam_edu,avg_peer_gpa
96574113,1994,0.2,82,1,0.99,0.968,0.976,2.57441290322581
96575073,1994,3.133,120,1,0.564,0.931,0.991,2.56968225806452
96575074,1994,2.733,118,1,0.564,0.931,0.991,2.57032741935484
96575079,1994,3.429,106,1,0.564,0.931,0.991,2.56920483870968
96575131,1994,2.75,116,1,0.472,0.836,0.793,2.5703
96575210,1994,2.625,107,1,0.634,0.908,0.853,2.57050161290323
96575286,1994,2,94,1,0.781,0.934,0.823,2.57150967741936
96575327,1994,3,78,1,0.744,0.944,0.797,2.56989677419355
96575835,1994,1.8,107,1,0.637,0.925,0.881,2.57183225806452
96575877,1994,3.4,122,1,0.564,0.931,0.991,2.56925161290323
96575948,1994,1.455,89,0,0.957,0.931,0.973,2.57238870967742
96575949,1994,3.643,107,1,0.923,0.842,0.864,2.56885967741936
96576215,1994,3.933,104,1,0.922,0.946,0.816,2.56839193548387
96576338,1994,4,122,1,0.531,0.885,0.832,2.56828387096774
96576430,1994,2.429,107,1,0.994,0.947,0.879,2.57081774193548
96576456,1994,3.375,116,1,0.583,0.927,0.867,2.56929193548387
96576487,1994,2.917,122,0,0.907,0.927,0.806,2.57003064516129
96576632,1994,3,103,1,0.764,0.898,0.797,2.56989677419355
96576639,1994,1.667,89,1,0.98,0.93,0.9,2.57204677419355
96576865,1994,4,119,0,0.969,0.907,0.897,2.56828387096774
96577928,1994,3,112,1,0.715,0.945,0.866,2.56989677419355
96578283,1994,2.071,86,1,0.961,0.93,0.97,2.57139516129032
96578293,1994,3.667,83,1,0.678,0.945,0.893,2.56882096774194
96578410,1994,2.125,94,1,0.855,0.936,0.904,2.57130806451613
96578810,1994,4,107,1,0.57,0.96,0.978,2.56828387096774
96578839,1994,3.167,107,1,0.95,0.905,0.86,2.56962741935484
96579271,1994,2.5,90,1,0.874,0.962,0.872,2.57070322580645
96624973,1994,3.5,119,1,0.848,0.914,0.811,2.56909032258065
96676651,1994,2.333,94,1,0.922,0.942,0.885,2.57097258064516
96710480,1994,4,108,1,0.992,0.917,0.759,2.56828387096774
96717160,1994,1.846,83,1,0.894,0.948,0.815,2.57175806451613
97500227,1994,2.353,99,1,0.913,0.922,0.836,2.57094032258065
97500639,1994,3.8,110,1,0.796,0.922,0.82,2.5686064516129
97500756,1994,3.143,115,1,0.879,0.944,0.965,2.56966612903226
97504304,1994,3.333,102,1,0.693,0.917,0.804,2.56935967741936
97506101,1994,2,119,0,0.933,0.826,0.855,2.57150967741936
97506330,1994,3.063,119,1,0.985,0.865,0.776,2.56979516129032
97507152,1994,2,83,1,0.938,0.94,0.801,2.57150967741936
97508073,1994,3.333,120,1,0.954,0.923,0.896,2.56935967741936
97508532,1994,2.417,118,1,0.874,0.905,0.821,2.57083709677419
97543200,1994,3,67,1,0.946,0.971,0.925,2.56989677419355
97570714,1994,3,108,1,0.985,0.918,0.968,2.56989677419355
97570892,1994,1.75,87,0,0.874,0.914,0.818,2.57191290322581
97571068,1994,3.846,119,1,0.873,0.903,0.92,2.56853225806452
97571409,1994,1.286,93,1,0.886,0.934,0.937,2.57266129032258
97571707,1994,1.857,91,1,0.833,0.914,0.845,2.57174032258065
97572043,1994,1.286,102,1,0.888,0.876,0.851,2.57266129032258
97572076,1994,3,89,1,0.82,0.858,0.772,2.56989677419355
97572078,1994,3.625,104,1,0.702,0.949,0.816,2.56888870967742
97572216,1994,1,99,0,0.777,0.958,0.79,2.57312258064516
97572266,1994,2.154,90,1,0.791,0.944,0.849,2.57126129032258
97572313,1994,2.923,103,0,0.766,0.877,0.91,2.57002096774194
97572464,1994,1.917,104,1,0.791,0.944,0.849,2.5716435483871
97572914,1994,3.643,106,1,0.777,0.958,0.79,2.56885967741936
97572921,1994,1.5,99,1,0.589,0.887,0.836,2.57231612903226
97573293,1994,0.9,104,1,0.783,0.938,0.705,2.57328387096774
97573333,1994,3.533,110,1,0.758,0.96,0.73,2.56903709677419
97573496,1994,3,107,1,0.787,0.91,0.861,2.56989677419355
97574089,1994,2,90,0,0.907,0.948,0.805,2.57150967741936
97574102,1994,2.5,107,1,0.74,0.951,0.824,2.57070322580645
97574419,1994,1.462,108,0,0.595,0.93,0.793,2.57237741935484
97575096,1994,2.786,120,1,0.851,0.882,0.957,2.57024193548387
97575199,1994,3.867,119,1,0.782,0.938,0.908,2.56849838709677
97575240,1994,3.5,116,1,0.757,0.867,0.761,2.56909032258065
97575267,1994,3.6,110,1,0.658,0.952,0.962,2.56892903225807
97575331,1994,2.111,114,1,0.822,0.904,0.778,2.57133064516129
97575375,1994,2.067,119,1,0.564,0.931,0.991,2.57140161290323
97575471,1994,2.267,102,1,0.564,0.931,0.991,2.57107903225807
97575529,1994,1.5,89,1,0.629,0.947,0.882,2.57231612903226
97575940,1994,3.429,98,1,0.821,0.894,0.829,2.56920483870968
97576261,1994,3.857,115,1,0.946,0.943,0.898,2.56851451612903
97576452,1994,1.818,85,1,0.992,0.892,0.86,2.57180322580645
97576784,1994,4,115,1,0.887,0.884,0.815,2.56828387096774
97576924,1994,0.333,78,1,0.918,0.86,0.837,2.57419838709677
97577229,1994,3.143,106,1,0.952,0.916,0.78,2.56966612903226
97578122,1994,2.333,89,1,0.904,0.882,0.881,2.57097258064516
97578245,1994,3,119,1,0.77,0.937,0.81,2.56989677419355
97578317,1994,3.375,103,1,0.81,0.923,0.887,2.56929193548387
97578394,1994,2.667,107,1,0.769,0.916,0.683,2.57043387096774
97578580,1994,1.25,94,1,0.783,0.935,0.896,2.57271935483871
97578823,1994,2.083,103,1,0.74,0.932,0.896,2.57137580645161
97578883,1994,1.375,79,1,0.824,0.893,0.739,2.57251774193548
97578911,1994,3.5,96,1,0.81,0.923,0.887,2.56909032258065
97579232,1994,2.571,83,1,0.837,0.84,0.842,2.57058870967742
97579935,1994,2.625,98,1,0.791,0.86,0.995,2.57050161290323
97579946,1994,1.917,107,1,0.979,0.921,0.697,2.5716435483871
97606524,1994,2.8,106,1,0.697,0.905,0.737,2.57021935483871
97608374,1994,1.75,87,1,0.926,0.935,0.871,2.57191290322581
97608870,1994,2.231,103,1,0.817,0.794,0.736,2.57113709677419
97619466,1994,3.8,119,1,0.723,0.962,0.938,2.5686064516129
97676956,1994,2.917,93,1,0.977,0.905,0.888,2.57003064516129
97678274,1994,2.077,87,1,0.727,0.846,0.882,2.57138548387097
97712998,1994,3.429,102,1,0.852,0.937,0.836,2.56920483870968
97716090,1994,2.333,107,1,0.93,0.904,0.921,2.57097258064516
98504108,1994,3.167,108,1,0.746,0.939,0.885,2.56962741935484
98504524,1994,3.467,57,1,1,0.945,0.988,2.5691435483871
98506073,1994,3,115,1,0.94,0.915,0.777,2.56989677419355
98508239,1994,1.5,102,1,0.941,0.925,0.904,2.57231612903226
98546321,1994,3.273,112,1,0.974,0.943,0.629,2.5694564516129
98570232,1994,1.5,119,0,0.891,0.932,0.901,2.57231612903226
98570399,1994,2,104,1,0.924,0.913,0.782,2.57150967741936
98570920,1994,2.429,104,1,0.794,0.906,0.813,2.57081774193548
98571107,1994,1.125,107,1,0.737,0.847,0.901,2.57292096774194
98571252,1994,3.286,110,1,0.728,0.914,0.834,2.56943548387097
98571311,1994,3.444,104,1,0.843,0.913,0.76,2.56918064516129
98571400,1994,2.571,102,1,0.911,0.909,0.919,2.57058870967742
98571407,1994,1.857,91,1,0.704,0.913,0.87,2.57174032258065
98573019,1994,3.143,108,1,0.935,0.931,0.856,2.56966612903226
98573956,1994,3.333,111,1,0.784,0.945,0.751,2.56935967741936
98574106,1994,1.857,108,1,0.857,0.922,0.815,2.57174032258065
98574387,1994,2.083,94,1,0.812,0.896,0.742,2.57137580645161
98574399,1994,2.786,106,1,0.696,0.902,0.79,2.57024193548387
98574485,1994,3.167,111,1,0.933,0.931,0.897,2.56962741935484
98574787,1994,3.462,120,1,0.654,0.873,0.753,2.56915161290323
98574906,1994,2.533,122,1,0.741,0.943,0.844,2.57065
98575157,1994,1.857,86,1,0.766,0.955,0.935,2.57174032258065
98575175,1994,3.067,116,1,0.564,0.931,0.991,2.56978870967742
98575197,1994,3.571,103,1,0.886,0.892,0.825,2.56897580645161
98575384,1994,0.929,107,0,0.525,0.915,0.994,2.57323709677419
98575386,1994,1.857,86,1,0.914,0.897,0.883,2.57174032258065
98575874,1994,2.467,108,1,0.564,0.931,0.991,2.5707564516129
98575946,1994,2.833,104,1,0.845,0.949,0.934,2.57016612903226
98576112,1994,1.625,107,1,0.711,0.94,0.792,2.57211451612903
98576118,1994,4,116,1,0.922,0.946,0.816,2.56828387096774
98576313,1994,2.643,115,1,0.963,0.943,0.805,2.57047258064516
98576600,1994,1.5,103,0,0.841,0.895,0.949,2.57231612903226
98576637,1994,3,108,1,0.979,0.894,0.833,2.56989677419355
98577013,1994,2.154,94,1,0.864,0.933,0.971,2.57126129032258
98577181,1994,1.267,74,0,0.731,0.953,0.867,2.57269193548387
98577328,1994,1.714,103,1,0.694,0.93,0.903,2.57197096774194
98578207,1994,1.286,96,1,0.812,0.935,0.944,2.57266129032258
98578267,1994,2.833,106,1,0.796,0.915,0.856,2.57016612903226
98578334,1994,2.5,98,0,0.928,0.952,0.857,2.57070322580645
98578438,1994,3.833,106,1,0.941,0.925,0.904,2.56855322580645
98578723,1994,3.25,106,1,0.904,0.882,0.881,2.5694935483871
98578747,1994,2.875,114,1,0.817,0.928,0.739,2.57009838709677
98579940,1994,2.25,104,1,0.979,0.921,0.697,2.5711064516129
98579966,1994,3,94,1,0.808,0.951,0.801,2.56989677419355
98606929,1994,2,83,1,0.761,0.939,0.914,2.57150967741936
98619162,1994,3.867,114,1,0.816,0.98,0.881,2.56849838709677
98619360,1994,3.375,112,1,0.667,0.942,0.853,2.56929193548387
98619963,1994,4,119,1,0.723,0.962,0.938,2.56828387096774
98619965,1994,3.267,116,0,0.928,0.958,0.93,2.56946612903226
98676352,1994,3.5,91,1,0.977,0.905,0.888,2.56909032258065
98676853,1994,2.667,102,1,0.926,0.874,0.842,2.57043387096774
98716390,1994,2.917,111,1,0.578,0.915,0.866,2.57003064516129
98716897,1994,2.25,108,1,0.713,0.924,0.859,2.5711064516129
98718119,1994,4,106,1,0.847,0.955,0.856,2.56828387096774
99500813,1994,3,91,1,0.787,0.935,0.911,2.56989677419355
99503838,1994,3.8,104,1,0.431,0.828,0.733,2.5686064516129
99504100,1994,2.583,108,1,0.591,0.917,0.821,2.57056935483871
99504205,1994,3.5,116,1,0.514,0.862,0.906,2.56909032258065
99506266,1994,3.357,107,1,0.611,0.839,0.672,2.56932096774194
99506981,1994,3,91,1,0.928,0.972,0.882,2.56989677419355
99507351,1994,1.75,107,1,0.827,0.973,0.92,2.57191290322581
99508120,1994,2.917,94,1,0.834,0.892,0.884,2.57003064516129
99508822,1994,3.167,106,1,0.834,0.892,0.884,2.56962741935484
99570022,1994,3.192,119,0,0.694,0.961,0.796,2.56958709677419
99570091,1994,1.333,106,1,0.918,0.895,0.757,2.57258548387097
99570393,1994,3.083,99,1,0.701,0.887,0.799,2.56976290322581
99570527,1994,3.125,87,1,0.51,0.923,0.79,2.56969516129032
99571202,1994,2.857,106,1,0.545,0.936,0.821,2.57012741935484
99571215,1994,4,111,1,0.904,0.931,0.835,2.56828387096774
99571263,1994,2.667,110,1,0.908,0.91,0.896,2.57043387096774
99571273,1994,0.692,91,0,0.962,0.982,0.987,2.57361935483871
99571369,1994,3.222,116,1,0.749,0.839,0.817,2.56953870967742
99571478,1994,1.5,79,0,0.857,0.957,0.926,2.57231612903226
99571500,1994,2,111,1,0.565,0.898,0.899,2.57150967741936
99572110,1994,1.273,90,1,0.893,0.947,0.919,2.57268225806452
99572227,1994,2.429,85,0,0.862,0.915,0.831,2.57081774193548
99572283,1994,2.857,70,1,0.699,0.949,0.921,2.57012741935484
99572288,1994,2.188,86,1,0.744,0.94,0.936,2.5712064516129
99572392,1994,3.8,106,1,0.921,0.938,0.836,2.5686064516129
99572465,1994,1.462,110,1,0.626,0.935,0.84,2.57237741935484
99572569,1994,3.714,106,1,0.859,0.936,0.914,2.56874516129032
99572662,1994,3.071,119,1,0.797,0.943,0.986,2.56978225806452
99572875,1994,2.25,75,1,0.82,0.858,0.772,2.5711064516129
99572975,1994,3,110,1,0.643,0.94,0.852,2.56989677419355
99572988,1994,2.778,79,1,0.744,0.94,0.936,2.57025483870968
99573691,1994,2.5,104,1,0.702,0.93,0.923,2.57070322580645
99573952,1994,2.118,120,1,0.898,0.889,0.801,2.57131935483871
99574415,1994,1.571,91,0,0.861,0.947,0.883,2.57220161290323
99574686,1994,2.769,116,1,0.717,0.937,0.814,2.57026935483871
99574729,1994,3.357,103,1,0.861,0.902,0.802,2.56932096774194
99574899,1994,3.615,107,1,0.654,0.859,0.802,2.56890483870968
99575001,1994,2.5,107,1,0.903,0.922,0.876,2.57070322580645
99575019,1994,2,104,1,0.645,0.873,0.856,2.57150967741936
99575131,1994,2.5,100,1,0.791,0.936,0.907,2.57070322580645
99575260,1994,2.267,110,1,0.588,0.934,0.975,2.57107903225807
99575305,1994,2.875,112,1,0.926,0.956,0.918,2.57009838709677
99575405,1994,3,86,1,0.872,0.905,0.954,2.56989677419355
99575579,1994,1.733,104,1,0.564,0.931,0.991,2.57194032258065
99575621,1994,1,77,0,0.584,0.972,0.974,2.57312258064516
99575871,1994,2.6,115,1,0.564,0.931,0.991,2.57054193548387
99575879,1994,2.933,111,1,0.564,0.931,0.991,2.57000483870968
99575941,1994,3.929,107,1,0.745,0.826,0.901,2.56839838709677
99576168,1994,2.385,112,1,0.878,0.918,0.782,2.57088870967742
99576206,1994,3.154,120,1,0.953,0.964,0.847,2.56964838709677
99576818,1994,3.143,106,1,0.864,0.948,0.811,2.56966612903226
99576925,1994,1.714,108,1,0.99,0.852,0.885,2.57197096774194
99577250,1994,2.4,83,1,0.794,0.938,0.859,2.57086451612903
99577480,1994,3,102,1,0.885,0.966,0.871,2.56989677419355
99578226,1994,1.917,116,1,0.886,0.935,0.864,2.5716435483871
99578414,1994,3.125,107,1,0.847,0.955,0.856,2.56969516129032
99578729,1994,2.833,102,1,0.81,0.931,0.919,2.57016612903226
99579233,1994,2.167,85,1,0.876,0.936,0.93,2.57124032258065
99579270,1994,1.417,89,1,0.856,0.951,0.833,2.57245
99579964,1994,2.846,99,1,0.709,0.95,0.8,2.57014516129032
99579966,1994,2.583,104,1,0.741,0.953,0.902,2.57056935483871
99614970,1994,2.429,83,1,0.859,0.944,0.821,2.57081774193548
99636350,1994,3.25,106,1,0.8,0.95,0.887,2.5694935483871
99676357,1994,2,83,1,0.946,0.925,0.824,2.57150967741936
99678677,1994,2.429,115,1,0.864,0.944,0.829,2.57081774193548
99678877,1994,1.929,116,1,0.926,0.935,0.871,2.57162419354839
99710187,1994,1.333,93,0,0.934,0.872,0.642,2.57258548387097
99710689,1994,3.286,107,1,0.953,0.927,0.824,2.56943548387097
99715358,1994,2,83,0,0.753,0.96,0.905,2.57150967741936
99716892,1994,3.083,108,1,0.713,0.924,0.859,2.56976290322581
99717366,1994,3.857,107,1,0.961,0.947,0.744,2.56851451612903
